784,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,FEL,ETSF,48.205555,11.266944,1703.0,1,E,Europe/Berlin,airport,OurAirports
8186,Antarctica,Antarctica,Antarctica,\N,\N,-66.0,90.0,8000.0,12,N,Antarctica/South_Pole,unknown,User
12865,McLean Metro Station,McLean,United States,\N,\N,38.92434,-77.21048,328.0,-5,A,\N,\N,\N
8628,Uummannaq Heliport,Uummannaq,Greenland,UMD,BGUM,70.6804279261,-52.111630439799995,50.0,-3,E,America/Godthab,airport,OurAirports
10532,Hineno Station,Izumisano,Japan,\N,\N,34.3907,135.3311,123.0,9,U,\N,station,User
4048,Rochester International Airport,Rochester,United States,RST,KRST,43.90829849243164,-92.5,1317.0,-6,A,America/Chicago,airport,OurAirports
9651,Cesky Krumlov Station,Cesky Krumlov,Czech Republic,\N,\N,48.822173,14.317288,1614.0,1,E,Europe/Prague,station,User
8098,Celle-Arloh Airport,Celle,Germany,\N,EDVC,52.68722152709961,10.11138916015625,207.0,1,E,Europe/Berlin,airport,OurAirports
2551,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.0386099815368652,-60.04970169067383,264.0,-4,S,America/Boa_Vista,airport,OurAirports
13539,Jos Orno Imsula Airport,Tiakur,Indonesia,JIO,\N,-8.140556,127.907222,13.0,9,N,\N,\N,\N
13411,St Pierre d'Oléron Airfield,Saint Pierre d'Oleron,France,\N,LFDP,45.959202,-1.31611,20.0,-1,E,\N,airport,OurAirports
1191,Burgas Airport,Bourgas,Bulgaria,BOJ,LBBG,42.56959915161133,27.515199661254883,135.0,2,E,Europe/Sofia,airport,OurAirports
9287,Torshavn Harbour,Torshavn,Faroe Islands,\N,\N,62.0057,-6.7717,0.0,0,E,Atlantic/Faeroe,unknown,User
2075,Nejran Airport,Nejran,Saudi Arabia,EAM,OENG,17.611400604248047,44.4192008972168,3982.0,3,U,Asia/Riyadh,airport,OurAirports
11236,Kanazawa Station,Kanazawa,Japan,\N,KANA,36.578269,136.647762,0.0,9,N,\N,station,User
6310,Newman Airport,Newman,Australia,ZNE,YNWN,-23.417800903299998,119.803001404,1724.0,8,O,Australia/Perth,airport,OurAirports
1087,Kédougou Airport,Kedougou,Senegal,KGG,GOTK,12.57229995727539,-12.22029972076416,584.0,0,N,Africa/Dakar,airport,OurAirports
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,SWTP,-0.3786,-64.9923,223.0,-4,S,America/Boa_Vista,airport,OurAirports
11023,Ntswi,Ntswi,Botswana,\N,FB56,-19.52835,23.1367,3150.0,2,U,\N,unknown,User
