9036,Biluty,Khamar-Daban,Russia,\N,\N,51.994,102.099,3000.0,8,N,Asia/Irkutsk,unknown,User
7281,Bahia Tortugas Airfield,Bahia Tortugas,Mexico,\N,\N,27.705278,-114.911111,102.0,-7,A,America/Mazatlan,unknown,User
4289,Thangool Airport,Biloela,Australia,THG,YTNG,-24.493900299072266,150.5760040283203,644.0,10,O,Australia/Brisbane,airport,OurAirports
1551,Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7.0,1,E,Europe/Rome,airport,OurAirports
5435,Tokua Airport,Tokua,Papua New Guinea,RAB,AYTK,-4.34045982361,152.380004883,32.0,10,U,Pacific/Port_Moresby,airport,OurAirports
5957,Contadora Airport,Contadora Island,Panama,OTD,\N,8.62876,-79.0347,14.0,-5,U,America/Panama,airport,User
3417,Bettles Airport,Bettles,United States,BTT,PABT,66.91390228,-151.529007,647.0,-9,A,America/Anchorage,airport,OurAirports
1449,Elefsis Airport,Elefsis,Greece,\N,LGEL,38.06380081176758,23.555999755859375,143.0,2,E,Europe/Athens,airport,OurAirports
3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,YPKG,-30.789400100699996,121.461997986,1203.0,8,O,Australia/Perth,airport,OurAirports
6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,12.0,-5,U,America/Bogota,airport,OurAirports
959,Lubango Airport,Lubango,Angola,SDD,FNUB,-14.924699783325195,13.574999809265137,5778.0,1,N,Africa/Luanda,airport,OurAirports
535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,55.95000076293945,-3.372499942779541,135.0,0,E,Europe/London,airport,OurAirports
8048,Seattle Pier 52,Seattle,United States,\N,\N,47.6005,-122.3388,7.0,-8,A,America/Los_Angeles,unknown,User
2583,Lagoa Santa Airport,Lagoa Santa,Brazil,\N,SBLS,-19.66160011291504,-43.896400451660156,2795.0,-3,S,America/Sao_Paulo,airport,OurAirports
1323,Figari Sud-Corse Airport,Figari,France,FSC,LFKF,41.5005989074707,9.097780227661133,87.0,1,E,Europe/Paris,airport,OurAirports
