2569,Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.815999984741,-39.033199310303,15.0,-3,S,America/Fortaleza,airport,OurAirports
10544,Guarapari Airport,Guarapari,Brazil,GUZ,SNGA,-20.646499633800005,-40.491901397700005,28.0,-3,S,\N,airport,OurAirports
5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.8911018371582,-92.19640350341797,876.0,-6,A,America/Winnipeg,airport,OurAirports
2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005005,45.0,9,U,Asia/Seoul,airport,OurAirports
8835,Leesburg Executive Airport,Leesburg,United States,\N,KJYO,39.077999,-77.557503,389.0,-5,A,America/New_York,airport,OurAirports
3601,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.588499069213867,-110.34400177001953,4719.0,-7,A,America/Phoenix,airport,OurAirports
6824,Lommis Airfield,Lommis,Switzerland,\N,LSZT,47.524399,9.00306,1539.0,1,E,Europe/Zurich,airport,OurAirports
9060,Ulithi,Ulithi,Micronesia,ULI,\N,10.016699791,139.800003052,10.0,10,O,Pacific/Truk,unknown,User
12679,Augusta Shuttle Station,Augusta,United States,\N,\N,33.484831,-82.079085,377.0,-5,A,\N,\N,\N
3598,Duluth International Airport,Duluth,United States,DLH,KDLH,46.8420982361,-92.19360351559999,1428.0,-6,A,America/Chicago,airport,OurAirports
1833,Puerto Peñasco International Airport,Punta Penasco,Mexico,PPE,MMPE,31.356202,-113.525677,30.0,-7,S,America/Hermosillo,airport,OurAirports
8302,Lagrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.0088996887,-85.0726013184,693.0,-5,A,America/New_York,airport,OurAirports
7224,Grytvyken,Grytvyken,South Georgia and the Islands,\N,\N,-54.276667,-36.511667,538.0,-2,S,Atlantic/South_Georgia,unknown,User
8451,STROE KAZERNE,STROE,Netherlands,\N,\N,52.198138,5.705802,10.0,1,E,Europe/Amsterdam,unknown,User
3802,Holloman Air Force Base,Alamogordo,United States,HMN,KHMN,32.8525009155,-106.107002258,4093.0,-7,A,America/Denver,airport,OurAirports
10846,Shin-Fuji Station,Fuji,Japan,\N,\N,35.142365,138.663199,45.0,9,N,\N,station,User
3663,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.5125007629,-121.492996216,24.0,-8,A,America/Los_Angeles,airport,OurAirports
7930,Smyrna Airport,Smyrna,United States,MQY,KMQY,36.0089988708,-86.5201034546,543.0,-6,A,America/Chicago,airport,OurAirports
12942,Plitvice National Park,Plitvice National Park,Croatia,\N,PLNP,44.89296,15.590646,2500.0,1,E,\N,\N,\N
3529,Kirtland Air Force Base,Kirtland A.f.b.,United States,IKR,KIKR,35.040222,-106.609194,5355.0,-7,A,America/Denver,airport,Legacy
1420,Morlaix-Ploujean Airport,Morlaix,France,MXN,LFRU,48.6031990051,-3.81577992439,272.0,1,E,Europe/Paris,airport,OurAirports
8509,Zephyrhills Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.2282009125,-82.15589904790001,90.0,-5,A,America/New_York,airport,OurAirports
12341,Wien Mitte Railway Station,Vienna,Austria,\N,\N,48.206389,16.384722,546.0,1,E,\N,\N,\N
9591,Ann Arbor Station,Ann Arbor,United States,\N,\N,42.287692,-83.743154,750.0,-5,A,America/New_York,station,User
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014008,98.9861984253,82.0,7,U,Asia/Bangkok,airport,OurAirports
13566,Sayaboury Airport,Sainyabuli,Laos,ZBY,VLSB,19.2436,101.7093,962.0,7,N,\N,airport,OurAirports
8808,Tom B. David Field,Calhoun,United States,\N,KCZL,34.45539856,-84.93920135,647.0,-5,A,America/New_York,airport,OurAirports
6099,Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.410064697265625,143.05650329589844,0.0,10,N,Asia/Vladivostok,airport,OurAirports
4119,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,HDAM,11.547300338745117,43.15950012207031,49.0,3,U,Africa/Djibouti,airport,OurAirports
1382,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,airport,OurAirports
1303,Guiscriff Scaer Airport,Guiscriff-scaer,France,\N,LFES,48.0525016784668,-3.664720058441162,574.0,1,E,Europe/Paris,airport,OurAirports
2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017089844,137.18800354003906,95.0,9,U,Asia/Tokyo,airport,OurAirports
12206,Shin-Seibijo Station,Tokyo,Japan,\N,\N,35.5429,139.7875,33.0,9,U,\N,\N,\N
151,Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.355800628699996,-110.823997498,2025.0,-7,A,America/Edmonton,airport,OurAirports
10073,Smithtown Station,Smithtown,United States,\N,\N,40.85654,-73.19803,50.0,-5,A,\N,station,User
12088,North Hsinchu Station,Hsinchu,Taiwan,\N,\N,24.808611,120.983778,86.0,8,U,\N,\N,\N
