2018,Kaitaia Airport,Kaitaia,New Zealand,KAT,NZKT,-35.06999969482422,173.28500366210938,270.0,12,Z,Pacific/Auckland,airport,OurAirports
2380,Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70.0,9,U,Asia/Seoul,airport,OurAirports
7276,Sechelt Aerodrome,Sechelt-Gibsons,Canada,YHS,\N,49.460556,-123.718611,250.0,-8,A,America/Vancouver,airport,User
7570,Walgett Airport,Walgett,Australia,WGE,YWLG,-30.032800674438477,148.12600708007812,439.0,10,U,Australia/Sydney,airport,OurAirports
9871,Robert Atty Bessing Airport,Malinau,Indonesia,\N,WALM,3.575278,116.619722,26.0,8,N,Asia/Makassar,airport,User
6865,Lyon Part-Dieu Railway,Lyon,France,XYD,\N,45.760556,4.859444,578.0,1,E,Europe/Paris,station,User
3870,Oceana Naval Air Station,Oceana,United States,NTU,KNTU,36.820702,-76.033501,23.0,-5,A,America/New_York,airport,OurAirports
13024,Rostock Hauptbahnhof,Rostock,Germany,\N,\N,54.078056,12.130833,59.0,1,E,\N,\N,\N
2524,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.8663892746,-56.1049995422,948.0,-4,S,America/Campo_Grande,airport,OurAirports
6743,Hami Airport,Hami,China,HMI,ZWHM,42.8414,93.669197,2703.0,8,U,Asia/Shanghai,airport,OurAirports
5412,Nusatupe Airport,Gizo,Solomon Islands,GZO,AGGN,-8.09778022766,156.863998413,13.0,11,U,Pacific/Guadalcanal,airport,OurAirports
13248,Gransee,Gransee,Germany,\N,EDOG,53.0066986,13.2049999,429.0,1,E,\N,\N,\N
11262,International Terminal Railway Station,Brisbane,Australia,\N,\N,-27.4027,153.1088,22.0,10,N,\N,station,User
11499,Fuyun Koktokay Airport,Fuyun,China,FYN,ZWFY,46.804169,89.512006,3081.0,8,N,\N,airport,OurAirports
1419,Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,SBK,LFRT,48.5378,-2.85444,453.0,1,E,Europe/Paris,airport,OurAirports
13407,Ambrolauri Airport,Ambrolauri,Georgia,\N,UGAM,42.526111,43.135833,1800.0,4,N,\N,\N,\N
6452,Baltimore Penn Station,Baltimore,United States,\N,\N,39.307408,-76.615552,62.0,-5,A,America/New_York,station,User
315,Weelde Air Base,Weelde,Belgium,\N,EBWE,51.394798278808594,4.9601898193359375,105.0,1,E,Europe/Brussels,airport,OurAirports
10569,King Street-Old Town Station,Arlington,United States,\N,\N,38.806501,-77.06112,28.0,-5,A,\N,station,User
919,Miandrivazo Airport,Miandrivazo,Madagascar,ZVA,FMMN,-19.56279945373535,45.450801849365234,203.0,3,U,Indian/Antananarivo,airport,OurAirports
8931,Longview Ranch Airport,Longview,United States,\N,OG39,44.66170120239258,-119.6520004272461,2080.0,-8,A,America/Los_Angeles,airport,OurAirports
12316,Bargteheide Railway Station,Bargteheide,Germany,\N,\N,53.728287,10.269048,159.0,1,E,\N,\N,\N
1441,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,FSP,LFVP,46.762901306152344,-56.173099517822266,27.0,-3,U,America/Miquelon,airport,OurAirports
10788,Adlershof Station,Berlin,Germany,\N,\N,52.4347,13.5414,125.0,1,E,\N,station,User
9667,Kotor Cruise Port,Kotor,Montenegro,\N,\N,42.428317,18.768103,0.0,1,E,Europe/Podgorica,port,User
10894,Campbelltown Railway Station,Campbelltown,Australia,\N,\N,-34.063659,150.814347,223.0,10,O,\N,station,User
4093,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038,33.0,7,N,Asia/Phnom_Penh,airport,OurAirports
10962,Ulleungdo,Ulleungdo,South Korea,\N,\N,37.2947,130.5438,1.0,-9,N,\N,unknown,User
2648,Teniente Vidal Airport,Coyhaique,Chile,GXQ,SCCY,-45.594200134277344,-72.1061019897461,1020.0,-4,S,America/Santiago,airport,OurAirports
9097,Hangzhou Railway Station,Hangzhou,China,\N,\N,30.246,120.1784,39.0,8,N,Asia/Shanghai,station,User
8897,Venlo railway station,Venlo,Netherlands,\N,\N,51.364722,6.171389,0.0,1,E,Europe/Amsterdam,station,User
7909,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,\N,3.488334,72.862989,0.0,-3,N,America/Sao_Paulo,airport,OurAirports
2450,Chos Malal Airport,Chosmadal,Argentina,HOS,SAHC,-37.444698333699996,-70.2225036621,2788.0,-3,N,America/Argentina/Salta,airport,OurAirports
7951,Kichwa Tembo,Kichwa Tembo,Kenya,\N,\N,-1.264132,35.022719,5174.0,3,N,Africa/Nairobi,unknown,User
10343,Mechelen Railway Station,Mechelen,Belgium,\N,\N,51.0175,4.483611,42.0,1,E,\N,station,User
2882,Point Salines International Airport,Point Salines,Grenada,GND,TGPY,12.004199981689453,-61.78620147705078,41.0,-4,U,America/Grenada,airport,OurAirports
