8617,Usti Nad Labem Airfield,Usti Nad Labem,Czech Republic,\N,LKUL,50.699699,13.9697,791.0,1,E,Europe/Prague,airport,OurAirports
10737,Kaohsiung Intl Airport KMRT Station,Kaohsiung,Taiwan,\N,\N,22.570833,120.341667,37.0,8,U,\N,airport,User
9136,Herning Airport,Herning,Denmark,\N,EKHG,56.18470001220703,9.044449806213379,167.0,1,E,Europe/Copenhagen,airport,OurAirports
8906,Station Aare,Aare,Sweden,\N,\N,63.398779,13.075956,1240.0,1,E,Europe/Stockholm,unknown,User
924,Mananara Nord Airport,Mananara,Madagascar,WMR,FMNC,-16.16390037536621,49.773799896240234,9.0,3,U,Indian/Antananarivo,airport,OurAirports
2063,Abqaiq Airport,Abqaiq,Saudi Arabia,\N,OEBQ,25.911300659179688,49.59120178222656,229.0,3,U,Asia/Riyadh,airport,OurAirports
13442,Trelleborg Harbour,Trelleborg,Sweden,\N,\N,55.372053,13.155071,17.0,1,E,\N,\N,\N
1602,Ovda International Airport,Ovda,Israel,VDA,LLOV,29.94029998779297,34.93579864501953,1492.0,2,E,Asia/Jerusalem,airport,OurAirports
10443,Huntingdon Railway Station,Huntingdon,United Kingdom,\N,\N,52.329,-0.192,72.0,0,E,\N,station,User
12518,Dortmund-Oespel Station,Dortmund,Germany,\N,\N,51.48819,7.386432,390.0,1,E,\N,\N,\N
7929,Rough River State Park Airport,Null,United States,\N,K2I3,37.610022,-86.507262,577.0,-6,A,America/Chicago,airport,OurAirports
12342,Mannsworth Station,Schwechat,Austria,\N,\N,48.136788,16.507118,552.0,1,E,\N,\N,\N
2032,Waiouru Airport,Waiouru,New Zealand,\N,NZRU,-39.4463996887207,175.6580047607422,2686.0,12,Z,Pacific/Auckland,airport,OurAirports
2290,Memanbetsu Airport,Memanbetsu,Japan,MMB,RJCM,43.8805999756,144.164001465,135.0,9,U,Asia/Tokyo,airport,OurAirports
7330,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,SMDA,4.111359,-54.672766,236.0,-3,U,America/Paramaribo,airport,OurAirports
1225,Ibiza Airport,Ibiza,Spain,IBZ,LEIB,38.872898101800004,1.3731199502899998,24.0,1,E,Europe/Madrid,airport,OurAirports
96,Matagami Airport,Matagami,Canada,YNM,CYNM,49.76169967651367,-77.80280303955078,918.0,-5,A,America/Toronto,airport,OurAirports
8941,Bratislava hl. st.,Bratislava,Slovakia,\N,\N,-48.158263,17.105839,430.0,1,E,\N,unknown,User
8106,Köthen Airport,Koethen,Germany,KOQ,EDCK,51.7211112976,11.952777862500001,305.0,1,E,Europe/Berlin,airport,OurAirports
1245,Torrejón Airport,Madrid,Spain,TOJ,LETO,40.496700286865234,-3.4458699226379395,2026.0,1,E,Europe/Madrid,airport,OurAirports
4302,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0.0,8,U,Asia/Shanghai,airport,OurAirports
605,Waterford Airport,Waterford,Ireland,WAT,EIWF,52.187198638916016,-7.0869598388671875,119.0,0,E,Europe/Dublin,airport,OurAirports
4134,Ranong,Ranong,Thailand,\N,\N,9.777622,98.585483,57.0,7,U,Asia/Bangkok,unknown,User
7665,Nezhitino,Nezhitino,Russia,NEZ,\N,57.479444454444,43.29750001,400.0,3,N,Europe/Moscow,unknown,User
13130,Double Eagle II Airport,Albuquerque,United States,\N,KAEG,35.145198822021484,-106.79499816894531,5837.0,-6,A,\N,airport,OurAirports
