9378,Olyokminsk Airport,Olekminsk,Russia,OLZ,UEMO,60.397499,120.471001,656.0,9,N,Asia/Yakutsk,airport,OurAirports
5631,Dundo Airport,Dundo,Angola,DUE,FNDU,-7.400889873504639,20.818500518798828,2451.0,1,N,Africa/Luanda,airport,OurAirports
1629,Lajes Airport,Lajes (terceira Island),Portugal,TER,LPLA,38.761799,-27.090799,180.0,-1,E,Atlantic/Azores,airport,OurAirports
11475,Gare de PSA PCA,Mulhouse,France,\N,\N,47.763391,7.367264,775.0,1,E,\N,unknown,User
1484,Kasteli Airport,Kasteli,Greece,\N,LGTL,35.192001,25.327,1180.0,2,E,Europe/Athens,airport,OurAirports
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.76340103149414,-99.9655990600586,2594.0,-6,A,America/Chicago,airport,OurAirports
3797,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,airport,OurAirports
2230,Talhar Airport,Talhar,Pakistan,BDN,OPTH,24.84149932861328,68.8384017944336,28.0,5,N,Asia/Karachi,airport,OurAirports
1459,Karpathos Airport,Karpathos,Greece,AOK,LGKP,35.4213981628418,27.145999908447266,66.0,2,E,Europe/Athens,airport,OurAirports
12782,Rye Station,Rye,United States,\N,\N,40.986105,-73.680505,56.0,-5,A,\N,\N,\N
10856,Kapyla Railway Station,Helsinki,Finland,\N,\N,60.220556,24.9475,133.0,2,E,\N,station,User
3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.534000396728516,-93.66310119628906,958.0,-6,A,America/Chicago,airport,OurAirports
1088,Tambacounda Airport,Tambacounda,Senegal,TUD,GOTT,13.736800193786621,-13.65310001373291,161.0,0,N,Africa/Dakar,airport,OurAirports
8218,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,53.4693984985,-55.784999847399995,57.0,-4,A,America/Halifax,airport,OurAirports
6744,Wuzhou Changzhoudao Airport,Wuzhou,China,WUZ,ZGWZ,23.456699,111.248001,89.0,8,U,Asia/Shanghai,airport,OurAirports
1019,Mejametalana Airbase,Maseru,Lesotho,\N,FXMU,-29.304100036621094,27.50349998474121,5105.0,2,U,Africa/Maseru,airport,OurAirports
3695,Dyess Air Force Base,Abilene,United States,DYS,KDYS,32.4207992554,-99.854598999,1789.0,-6,A,America/Chicago,airport,OurAirports
4308,Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216797,0.0,8,U,Asia/Shanghai,airport,OurAirports
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,320.0,-6,A,America/Chicago,airport,OurAirports
11205,Tangará da Serra Airport,Tangara da Serra,Brazil,TGQ,SWTS,-14.661999702500001,-57.4435005188,1460.0,-4,S,\N,airport,OurAirports
7813,Malbork Military Air Base,Malbork,Poland,\N,EPMB,54.0269012451,19.134199142499998,16.0,1,E,Europe/Warsaw,airport,OurAirports
8100,Hamm-Lippewiesen Airport,Hamm,Germany,\N,EDLH,51.689720153808594,7.816111087799072,190.0,1,E,Europe/Berlin,airport,OurAirports
9754,Causey Airport,Liberty,United States,\N,K2A5,35.911800384521484,-79.61759948730469,723.0,-5,A,America/New_York,airport,OurAirports
6895,Geiranger,Geiranger,Norway,\N,GEIR,62.1,7.2,0.0,1,E,Europe/Oslo,unknown,User
11572,Chudovo,Chudovo,Russia,\N,\N,59.122771,31.678977,97.0,3,N,\N,unknown,User
1200,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,42.5614013671875,18.268199920654297,527.0,1,E,Europe/Zagreb,airport,OurAirports
8928,Windom Municipal Airport,Windom,United States,\N,KMWM,43.91339874267578,-95.1093978881836,1410.0,-6,A,America/Chicago,airport,OurAirports
