1424,Colmar-Meyenheim Air Base,Colmar,France,\N,LFSC,47.922000885,7.39967012405,693.0,1,E,Europe/Paris,airport,OurAirports
9304,Singapore Cruise Terminal,Singapore,Singapore,\N,\N,1.264185,103.819821,0.0,8,N,Asia/Singapore,unknown,User
13504,MLN,MLN,Algeria,\N,\N,30.2006,7.4948,215.0,-1,N,\N,\N,\N
13362,Moriusaq Heliport,Moriusaq,Greenland,\N,BGMO,76.763889,-69.997222,44.0,-4,N,\N,\N,\N
13176,Budaörs Airfield,Budaoers,Hungary,\N,LHBS,47.451099,18.9806,397.0,1,E,\N,airport,OurAirports
12498,Huddinge Railway Station,Huddinge,Sweden,\N,\N,59.237349,17.980198,104.0,1,E,\N,\N,\N
7694,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,\N,KNUC,33.02270126,-118.5879974,184.0,-8,A,America/Los_Angeles,airport,OurAirports
8656,Wiescheid,Langenfeld,Germany,\N,\N,51.141663,6.987305,1000.0,1,E,Europe/Berlin,unknown,User
9904,Richmond Airport,Richmond,Australia,RCM,YRMD,-20.701900482177734,143.11500549316406,676.0,10,N,\N,airport,OurAirports
1608,Wels Airport,Wels,Austria,\N,LOLW,48.18330001831055,14.040900230407715,1043.0,1,E,Europe/Vienna,airport,OurAirports
12315,Ahrensburg Railway Station,Ahrensburg,Germany,\N,\N,53.669278,10.23612,153.0,1,E,\N,\N,\N
6294,Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9085998535,149.901000977,7.0,10,O,Australia/Sydney,airport,OurAirports
8606,Lansing Municipal Airport,Lansing,United States,\N,KIGQ,41.5349006652832,-87.52950286865234,620.0,-6,A,America/Chicago,airport,OurAirports
393,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,1132.0,1,E,Europe/Berlin,airport,OurAirports
2598,Oiapoque Airport,Oioiapoque,Brazil,OYK,SBOI,3.85548996925354,-51.79690170288086,63.0,-3,S,America/Fortaleza,airport,OurAirports
9271,Kadikoy Ispark Heliport,Istanbul,Turkey,\N,\N,40.989305,29.018833,100.0,3,E,Europe/Istanbul,airport,User
8344,Kolpashevo Airport,Kolpashevo,Russia,\N,UNLL,58.32529830932617,82.93250274658203,243.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791,1248.0,-5,A,America/New_York,airport,OurAirports
13646,Sossusvlei Lodge,Hardap,Namibia,\N,FYSU,-24.48945,15.81525,2500.0,2,U,\N,\N,\N
3425,Laurence G Hanscom Field,Bedford,United States,BED,KBED,42.47000122,-71.28900146,133.0,-5,A,America/New_York,airport,OurAirports
1680,Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.53409957885742,9.884110450744629,5600.0,1,E,Europe/Zurich,airport,OurAirports
13040,Aprath Station,Wulfrath,Germany,\N,\N,51.267667,7.072009,589.0,1,E,\N,\N,\N
5413,Mono Airport,Stirling Island,Solomon Islands,MNY,AGGO,-7.416940212249756,155.56500244140625,0.0,11,U,Pacific/Guadalcanal,airport,OurAirports
10849,Odawara Station,Odawara,Japan,\N,\N,35.256389,139.155,31.0,9,N,\N,station,User
8537,Pittsburgh-Monroeville Airport,Monroeville,United States,4G0,\N,40.4526389,-79.7749167,1187.0,-5,A,America/New_York,airport,User
10864,Hedehusene Railway Station,Hedehusene,Denmark,\N,\N,55.649033,12.197215,104.0,1,E,\N,station,User
396,Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,48.053890228271484,9.372777938842773,1818.0,1,E,Europe/Berlin,airport,OurAirports
7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56310272,-167.9219971,271.0,-9,A,America/Anchorage,airport,OurAirports
7934,Wurzburg HBF,Wurzburg,Germany,WZB,WURZ,49.7999,9.95555,1000.0,1,E,Europe/Berlin,station,User
11249,Nara Station,Nara,Japan,\N,NARA,34.680661,135.819022,0.0,9,N,\N,station,User
10771,Roma Tiburtina Railway Station,Rome,Italy,\N,\N,41.910278,12.530833,104.0,1,E,\N,station,User
6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,410.0,-8,A,America/Los_Angeles,airport,OurAirports
11333,Yangshuo Quay,Yangshuo,China,\N,\N,24.774775,110.49395,358.0,8,U,\N,unknown,User
13734,Rostov-on-Don Airport,Rostov-on-Don,Russia,RVI,URRR,47.2583,39.8183,79.0,3,N,\N,\N,\N
9808,Wauchula Municipal Airport,Wuchula,United States,\N,KCHN,27.51490020752,-81.880500793457,106.0,-5,A,America/New_York,airport,OurAirports
13153,KSXU,Santa Rosa,United States,SXU,KSXU,34.9356721,-104.6425638,4971.0,-6,A,\N,\N,\N
11421,Naumburg-Saale Hauptbahnhof,Naumburg,Germany,\N,\N,51.163056,11.796944,351.0,1,E,\N,station,User
6232,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,3.9028,115.6921,3165.0,8,N,Asia/Makassar,airport,OurAirports
5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.645700454711914,-2.269860029220581,2661.0,1,N,Africa/Algiers,airport,OurAirports
12954,Meningie,Meningie,Australia,\N,\N,-35.689099,139.344324,10.0,10,U,\N,\N,\N
8981,Frazier Lake Airpark,Hollister,United States,1C9,\N,54.013333333333335,-124.76833333333333,152.0,-8,A,America/Vancouver,unknown,User
7201,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932998657199995,-164.031005859,11.0,-9,A,America/Anchorage,airport,OurAirports
9289,Queen Street Station,Glasgow,United Kingdom,GLQ,\N,55.8622,-4.2512,50.0,0,E,Europe/London,station,User
11486,Aghstafa Railway Station,Aghstafa,Georgia,\N,\N,41.115434,45.451005,1107.0,4,N,\N,station,User
5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,CTB6,50.674400329589844,-59.38359832763672,107.0,-4,A,America/Blanc-Sablon,airport,OurAirports
9198,Valkaria Municipal,Valkaria,United States,X59,\N,27.9608611,-80.5583333,26.0,-5,A,America/New_York,unknown,User
9626,Torino Porta Nuova Railway Station,Turin,Italy,TPY,\N,45.0625,7.6789,800.0,1,E,Europe/Rome,port,User
2944,Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,UKKK,50.40194,30.45194,587.0,2,E,Europe/Kiev,airport,OurAirports
7608,Airok Airport,Airok,Marshall Islands,AIC,\N,7.1,171.233333,10.0,12,U,Pacific/Majuro,airport,User
10377,Xinwuri Station,Taichung,Taiwan,\N,\N,24.109722,120.613333,92.0,8,U,\N,station,User
10268,Changhua Station,Changhua,Taiwan,\N,\N,24.0815,120.538333,58.0,8,U,\N,station,User
12852,Port Jervis Metro North Station,Port Jervis,United States,\N,\N,41.375,-74.6951,440.0,-5,A,\N,\N,\N
177,North Bay Airport,North Bay,Canada,YYB,CYYB,46.36360168457031,-79.42279815673828,1215.0,-5,A,America/Toronto,airport,OurAirports
1857,Zamora Airport,Zamora,Mexico,ZMM,MMZM,20.045,-102.276001,5141.0,-6,S,America/Mexico_City,airport,OurAirports
8957,Grindelwald,Grindelwald,Switzerland,\N,\N,46.3506,7.57408,6000.0,1,U,Europe/Zurich,unknown,User
12911,Xinzhuang Fuduxin Station,New Taipei,Taiwan,\N,\N,25.0589,121.4456,14.0,8,U,\N,\N,\N
11207,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade,Brazil,MTG,SWVB,-14.9942,-59.9458,660.0,-4,S,\N,airport,OurAirports
